x,y
0.252765188263136,0.8612150768106579
0.5850806042726293,0.33935325680578965
0.9870950693812989,0.6028631168250153
0.733161426168512,0.2760930866491452
0.9854447340219739,0.4660710011058018
0.12651725652442747,0.5528843511229011
0.30689254962639845,0.14173216355997575
0.8430585774644064,0.7131538797970964
0.5009302883940681,0.45780619412200774
0.015625419362489956,0.672426279264273
0.3926072485904941,0.7270885183097799
0.20430873826823492,0.8201554257040407
0.6895737910936744,0.2219629039670704
0.6862129898694376,0.9691053977104808
0.8208842277517054,0.49976770320673203
0.3760552024290318,0.10304055074165408
0.24527730510647827,0.6603525498401034
0.37009862032145147,0.28149006521531805
0.6400759894155489,0.7591880880686239
0.42401253735652533,0.8788350782790326
0.045715367078498326,0.9102102816276709
0.9987081307667434,0.2424581436825317
0.8348216229788396,0.5709230583207626
0.1737094746528679,0.9491945347036826
0.5301648791730699,0.4226227761850475
0.32540070399275056,0.7888937950158198
0.1739434612356746,0.9995193816926798
0.1924331777930649,0.2667384655416116
0.6604343204704596,0.32758916228428614
0.6489836286927466,0.2642412653896826
0.9838651736359588,0.7328134702806085
0.6379728876322825,0.19265495679568223
0.6568916691591011,0.42600487759303984
0.15307636201743613,0.3848113389663337
0.2722541332371302,0.5175143744164551
0.926638663711745,0.3849203463784642
0.14647046458458612,0.6931125868487279
0.8110570852551142,0.9718809383067525
0.295286851910052,0.12571481074446567
0.7082552548662187,0.7505604978039617
0.23016897727808938,0.9000493388463653
0.2707256086511819,0.5376797076971376
0.4808234552196363,0.6932010931146951
0.4629525010063339,0.3679555336917575
0.1193652652655468,0.5447787108247514
0.16392360630387515,0.23246935897155485
0.46459465300949354,0.5637674490817427
0.9987603698185508,0.5301647592796198
0.8357762773169664,0.6797884501981912
0.996558933992536,0.6125851462872111
0.034077892285315436,0.56388010595866
0.0484180614556724,0.4756899101303306
0.7047691135838046,0.29734859334086505
0.03878985732930251,0.4309142813089145
0.04463592415679041,0.7289005142433824
0.9850548308829477,0.7447795663450573
0.23232356085633432,0.6442624662067826
0.5633284585166991,0.6644124463458942
0.7776120601735186,0.5615580135782331
0.9946912722516642,0.05630977902807266
0.5145500607007699,0.1167437926526993
0.49867316036684817,0.16882965148617257
0.3585523833366271,0.1605468706328299
0.5626184789832972,0.27614952168589557
0.5921911614830082,0.6778249665579079
0.13861644939118856,0.6965856478237153
0.4545790540106366,0.025251216818447997
0.6471040787953517,0.34128968167700346
0.5701350210298999,0.670673958238591
0.025493111243996003,0.560886321772876
0.20154381663114762,0.4602524532925637
0.4381152209154956,0.8998241269779411
0.4594739213776584,0.7810120513912391
0.49576153262102385,0.21136806027627164
0.5000583685160822,0.4041270232291959
0.9178627929966477,0.5134967691238318
0.8265178633903556,0.46561088821842433
0.3539149194026602,0.13506902635386564
0.08056282850107244,0.3246259189030557
0.675659669554967,0.8467967235107682
0.560578697720344,0.05209975580886406
0.8310184354937877,0.019611085857386135
0.17552951966887087,0.20447624619158933
0.34508771977066943,0.46703743123742814
0.9473503707490251,0.8304968651417508
0.5995153653534581,0.006601639531117587
0.626770167484776,0.5641700172874121
0.930771082786656,0.8969157968821183
0.2770346236114224,0.8036544547913014
0.9322554850511574,0.9538323176428758
0.8183196679580785,0.6916757157206567
0.05122059316857486,0.3061444747688923
0.9240062344150302,0.9184646964784435
0.3407098623947288,0.5984980684645194
0.39915831245591116,0.7990124782812645
0.27006832844864903,0.47377231091192085
0.9807066450062272,0.9831219937796309
0.46386486392438186,0.46725299970441525
0.9882313582561469,0.6280119487702187
0.12624330762879743,0.5001915528014753
