x,y
0.5737312286874523,0.5038508365118004
0.5295544617692678,0.8500234482784419
0.7829099038179366,0.06279805970854657
0.832709165808492,0.6230672029475643
0.5126867596403795,0.28723878443177986
0.25818415818997265,0.9559776265850195
0.017093885000801556,0.30806813462747584
0.2825430067359632,0.7907811870060851
0.5308982665476298,0.10759384767551561
0.683103344770831,0.049941089129780236
0.983482227206278,0.1792733244638519
0.7887722352202542,0.3624339842420875
0.773367986770127,0.582858199200632
0.22929398346166008,0.9043179532844716
0.16134666243709517,0.6015166597938724
0.9686138475409755,0.912289715519098
0.9145567158854307,0.39439201446466177
0.7886661453875092,0.3878453365413409
0.448187883238065,0.635309887383565
0.5334319132743394,0.5998955645904538
0.5946967850281714,0.11497618905385354
0.7071374536189363,0.05080338837219989
0.9068777536577132,0.7802071228336345
0.030884378144414693,0.07949423000370015
0.4082921328432828,0.7722087734983931
0.06340595237872892,0.8847880938594099
0.9095265991419188,0.12358696049067253
0.9379193627669008,0.9484175031754718
0.8476267201073885,0.2292974388500647
0.7030885532679132,0.5077812604314299
0.07643522822349003,0.5395891330704511
0.7814298545696355,0.12268910618737838
0.9193361664101645,0.851650082969735
0.7121186153777863,0.7269850995195802
0.0911278842588078,0.922364666630826
0.9055693479559138,0.4483154644307522
0.7224880180709874,0.18133051097604846
0.6496382184031889,0.5402321895429587
0.591158429150359,0.3791735610528354
0.20053065883072796,0.3823039867314858
0.24039938018434004,0.5465102479378805
0.5836870758926855,0.6379498011041553
0.922899340421809,0.3992810052922896
0.6330363895597283,0.02326189142370927
0.5379439587096309,0.34393033206769885
0.14713464720550828,0.6798544583674402
0.43842601851701346,0.47637514303187634
0.8177092425210354,0.28761890044230654
0.41667968118272825,0.43482201840752654
0.5813739566914703,0.7759597443313595
0.5108826258590816,0.5499023825511544
0.10648093287941862,0.8314634354804847
0.48453853180812145,0.06430191949285402
0.3675159845892495,0.873839445447593
0.43712647693100115,0.6964840436741438
0.9738497520688745,0.1979538926679475
0.21435265869261821,0.745530253628312
0.6534963634515804,0.949021269029681
0.4523977275976583,0.322524518638449
0.024539418644644928,0.1965490836604301
0.5049314333732725,0.993932274286063
0.5337742562558768,0.43724845608053875
0.9803088318498359,0.8336254960872955
0.6527696929228505,0.2831831694686
0.7993053601517954,0.8586111597903932
0.5005895931584996,0.6321893347866027
0.3889708346750017,0.08655108104626064
0.08512660300837316,0.6528969289933646
0.9737734443090272,0.41550393213485615
0.2803604191720216,0.7681473124910767
0.5300858422691052,0.7615247753907843
0.3292847644235586,0.6177955672722754
0.3692637427220642,0.745116421480847
0.41663174437839934,0.9164506098896202
0.5240886672975039,0.8552486625980136
0.07963528176429391,0.4079135982542498
0.7757113835673908,0.31099666946567606
0.09683804488714853,0.717226895122104
0.3364580446197706,0.16037232301002913
0.28492271745604325,0.17387251748981358
0.5720715213818519,0.5366115360918783
0.7163144731648463,0.18054498479079728
0.7904404973157568,0.8563102766457042
0.3629155821559543,0.46600546852457536
0.5136081303528154,0.48350243121580727
0.7401257906451778,0.9663293418582759
0.05814436451293836,0.578294713947935
0.41257998715851985,0.8121208600626918
0.49979753196150656,0.09902126894182484
0.4475762859587231,0.54871748739168
0.31830285028702743,0.140147614457113
0.35057753716958284,0.7326559317810405
0.1871135334311863,0.19634466671061168
0.6717234761284235,0.4392671074583582
0.7252351689602666,0.5247014942314141
0.08105316211427038,0.5818824755661427
0.9352454670044761,0.046803316521350835
0.20873619338884253,0.9707510903062293
0.10974417006062143,0.5560953717952662
0.8990130245047457,0.7472964775967506
