x,y
0.19552476760240733,0.9130523849050703
0.33605378619696835,0.8743298822570745
0.3414325563940529,0.05460919080446702
0.18649488279651139,0.6388162319882712
0.7804230561018252,0.5573104995639578
0.03833091903436414,0.6399697068293585
0.25390232461226736,0.7926676303837218
0.7589652305230311,0.6706899068421006
0.22213798221140768,0.8297733218059907
0.8467816777576145,0.9180421904611401
0.3977442962339124,0.07044639808930164
0.7863044939425599,0.039747421167183106
0.007511468366669827,0.8820944673492082
0.8008497285055084,0.14862197805930122
0.432268916594131,0.8626211644595051
0.6287947825110853,0.991276716704487
0.5657850358544093,0.19060896045872688
0.9664299544993006,0.619990187314146
0.9927244064531647,0.0483506777064272
0.9479944305342652,0.4200605444081126
0.5940956363851375,0.5267095248025953
0.15641280704733718,0.6322431156288811
0.21831032717519194,0.350423010342233
0.6466586158937836,0.8832755278784984
0.3219146084440415,0.7596890952119875
0.9090922968093909,0.20618084346459575
0.14436888470371378,0.2961369722887861
0.7154639091832133,0.9776459377506753
0.33014222623811684,0.35056086222756366
0.28851751341292964,0.8926098048787626
0.23085318296426205,0.04544115576150132
0.8720346327727789,0.2761000807459
0.12575178218945737,0.9608462274310201
0.8746537974542149,0.8237489880856179
0.7593482440590162,0.5502299095549484
0.8679226432253937,0.7054859060108962
0.7459926330441962,0.6729921807983453
0.34140375769752485,0.18070209942543536
0.6041280273358924,0.28836247965954864
0.7624640937933344,0.8108490482454986
0.2690534615500867,0.6298469540617851
0.0799211511869119,0.4031606678710056
0.6079471219113262,0.8807343665245364
0.7950544442268355,0.156425123976631
0.09727400989301094,0.9861443214691654
0.14017847571961684,0.07198821363416119
0.1971518831798469,0.17416829198998462
0.4770300251937899,0.08239190455852763
0.6633042686450136,0.1842453861587553
0.6421427993620609,0.8254904622235544
0.6038849890196886,0.7502909563405666
0.7389932717224647,0.5893109209092336
0.21658901682071607,0.13846087973116517
0.2806699293763323,0.01609292183667521
0.05310879584076256,0.34317802055588087
0.3975503907656156,0.7791276157124903
0.8810783248496044,0.039716304200381414
0.5014580876628028,0.8271740262474759
0.3590960766823793,0.50044529361901
0.9831487549828122,0.3619543267723144
0.6294875545438519,0.6343925010127794
0.8479275633807996,0.46286194286452653
0.7711669924233833,0.2661917749737729
0.601602838720661,0.5358072011057402
0.518444683238721,0.7561598720772569
0.3648102675612672,0.31806015647597496
0.06362311151644195,0.7312171145103866
0.5468546539844472,0.8502659306668908
0.09064874574639115,0.713033737555347
0.3849574886632825,0.00417419498602678
0.4870680498353783,0.19506791267511425
0.38433077518371217,0.5526173921329874
0.18343914173724474,0.5524667743500253
0.024672409246409677,0.6265521073174004
0.47360963283498436,0.2585144916840839
0.7138591822484337,0.5715436721113907
0.5848980882137712,0.5292034779266065
0.28514314929781504,0.8390475941502741
0.9397376731724825,0.7245648598196401
0.1569160420225525,0.9708813698291626
0.40722339264380814,0.6970440406901097
0.7653554021799392,0.8600979609798658
0.2675626203553626,0.8716000360273872
0.8037144544623042,0.15085946345757995
0.9329336499005827,0.5732087959270366
0.9851958985450042,0.21071747234402904
0.3765210749879271,0.9555312705180684
0.1926586566813392,0.16384854248965763
0.5347559296822602,0.5630247578694599
0.45831298007459087,0.17331662585331364
0.4546894233934804,0.36557316840302345
0.23597803348778945,0.4740375691911044
0.5426292244552988,0.3165780109594575
0.8027833129302743,0.8017259806701006
0.29093336181017404,0.2814196881711388
0.2410199781999256,0.22133051790452618
0.8969112129174195,0.40612592725232144
0.5397261541781777,0.573123779491105
0.0376152443933897,0.9089740258473745
0.366196618198078,0.33482403037704045
