x,y
0.26500909315330534,0.24444431925054377
0.8819849584450317,0.37735898286770786
0.9954317042830249,0.961753764276738
0.5579854762344142,0.457592350019866
0.09489475474295928,0.5435367183500062
0.6792649914638964,0.21187915807133728
0.15141421253675247,0.38942686999725673
0.12072933619151693,0.05662656430570612
0.22075476398484584,0.40132229859094215
0.3507737405118484,0.7522018899433974
0.18069176295464418,0.5440075377384077
0.47030498431351253,0.15007088492366194
0.04505700522191669,0.3832541605866788
0.2595717315081867,0.1204581872224667
0.7431224786736164,0.46835867626141914
0.1284735539471884,0.5288053602970122
0.8257534277365827,0.16184702126660966
0.7625941067269139,0.14205871077037957
0.9148533931218243,0.4826783893575769
0.8206062395461078,0.26325746940275185
0.03887811972245325,0.7582055737464292
0.06076126997071152,0.7616543483949092
0.033284171686327024,0.7367295261439338
0.5433418547776717,0.7982416566167683
0.4280463705417201,0.6647284097411112
0.057645309260082045,0.47119574388344954
0.5042581167696304,0.8176444067090888
0.5831807378824043,0.8547809965524067
0.9835188142004593,0.09577519204885943
0.8270716207627067,0.23027487092121457
0.09627031860639002,0.7367734777133118
0.4620914695118261,0.6382307489279011
0.7587382147742331,0.6099954094730305
0.8354948046093074,0.6150895763818932
0.02503669443549561,0.3829162269141867
0.1656498428183485,0.632393138998493
0.7549623474399489,0.06531223758631155
0.1710068539094164,0.5004699246993809
0.31234685877980717,0.8694239988243049
0.39450032364256526,0.9170656262668833
0.025779049373940044,0.7682985017896746
0.6445547177469373,0.5537940909140939
0.26759665397115784,0.3126428881512374
0.8422791562193743,0.1725955558385689
0.7705117903047314,0.3485657162240967
0.9758145020200377,0.9340172327600226
0.9167476389655466,0.7165166242186334
0.7510698899456928,0.9015757389783677
0.6548740258046235,0.628192363281654
0.43880977521461917,0.542889080584675
0.06562808910373585,0.9357044545451749
0.29840920959431316,0.820372136397057
0.4449695569710712,0.1963420774444049
0.7422605942281068,0.5746896693965315
0.7723871850271804,0.5833288120611826
0.5903336641767499,0.7973926874863598
0.669328669625556,0.29852166152785187
0.01496518496283783,0.6818070378658055
0.8645131044931411,0.6089537459522296
0.6622247877468369,0.5089970455534324
0.35877641573338004,0.8248728274018312
0.8260408648345089,0.44900685673117857
0.49227141837466215,0.04925400552566794
0.1845661545571593,0.9636925202457387
0.20119645641532802,0.7021087483196811
0.09012195272473855,0.6212240716540882
0.007744027482815441,0.36010360565651267
0.5461760101223277,0.363620512676485
0.6654531715808569,0.8943978619376213
0.9555382226988057,0.8206010760171951
0.13337382619420957,0.05587181489741311
0.48535635436697777,0.538004989120956
0.5313805528080662,0.055710802249614555
0.5016339519093959,0.36122168109770436
0.020486028739525985,0.42849052753817296
0.4913761360451713,0.4900883446136727
0.6234278388270207,0.6544050025363783
0.010178524332260741,0.3448972461880059
0.14386525773208403,0.7415975576925469
0.5212595158789963,0.4972133931406808
0.6666358035852278,0.8449763113513379
0.893611178913655,0.2756223311760604
0.641202423890246,0.22144314067892124
0.23305930826689925,0.7839771756719774
0.3692610222215895,0.6025370569167147
0.9921294563954683,0.5001320662998462
0.23393459693964835,0.673337333517346
0.9453498133484248,0.25174762770119186
0.17627250118555127,0.7821225526677631
0.33627688794239086,0.7653163010597297
0.047582872488575734,0.46376305879490276
0.3587962031433303,0.026582684476793017
0.43963301739483973,0.5845161928569715
0.7391133519757731,0.9526512069609752
0.32627551363997076,0.563993960228236
0.7300910181625552,0.8978919543021764
0.3710254639079156,0.4991242202831695
0.6969421983172602,0.8926424163386446
0.056458122373116204,0.2514963694274005
0.61471418142316,0.0901393389948204
